mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
1,1403.3,38.0,0.0,79.47,1,4,2,1,2,0,1,0,1,4,0,0,0,0,2,4,1,1,0,1,2,2
0,132.53,32.0,0.0,104.19,0,0,1,2,2,0,0,3,1,1,0,1,1,1,2,3,0,2,1,0,3,2
0,27.46,33.0,0.0,42.46,0,1,0,0,3,0,0,2,1,3,0,1,3,1,0,2,2,1,2,2,0,2
0,188.87,28.0,0.0,143.08,0,0,3,2,1,1,2,2,5,2,2,2,2,0,1,4,1,3,1,2,0,1
0,77.35,40.0,0.0,227.76,0,3,1,1,0,3,2,1,0,6,2,0,2,0,0,2,1,0,0,0,0,4
1,1854.11,32.0,0.0,60.91,0,1,3,0,2,1,4,2,2,5,1,1,2,1,1,3,1,1,1,1,0,1
0,151.34,50.0,0.0,74.54,0,1,1,1,1,1,0,2,0,4,1,0,2,1,2,3,1,0,0,0,0,0
0,132.58,40.0,0.0,207.21,0,0,2,0,0,1,3,2,1,3,0,0,5,1,1,2,1,3,0,4,0,3
0,31.77,26.0,0.0,29.53,0,1,1,1,3,0,1,1,0,5,0,0,3,0,1,1,1,2,1,1,2,0
1,1516.02,34.0,0.0,26.75,0,2,3,2,2,3,1,3,2,3,0,0,3,2,1,2,0,0,0,1,1,1
1,1332.72,37.0,0.0,9.99,0,0,2,1,0,0,0,0,3,3,1,1,3,0,1,3,1,0,2,1,0,3
1,1430.68,31.0,1.0,95.13,0,2,2,0,1,0,2,2,0,5,1,1,4,1,3,1,0,4,1,0,0,2
0,39.89,46.0,1.0,65.16,0,1,1,1,2,1,0,3,0,3,2,0,3,1,1,2,0,1,1,1,0,2
1,1358.73,31.0,0.0,8.58,0,0,1,3,2,1,0,1,0,5,2,1,0,1,2,1,2,3,0,0,0,1
0,75.49,35.0,0.0,122.67,0,0,1,2,2,2,3,0,2,3,0,0,2,0,2,0,1,0,0,1,0,6
0,90.28,27.0,1.0,6.42,1,0,0,1,1,0,1,0,2,5,3,0,5,0,0,1,3,2,0,0,1,0
1,1278.23,44.0,0.0,14.92,0,1,1,0,2,0,0,5,1,4,0,1,3,1,0,0,1,1,1,1,2,0
1,1268.44,35.0,0.0,30.54,0,1,0,1,0,0,1,1,3,2,0,0,3,0,1,1,2,1,0,1,0,4
0,70.26,38.0,0.0,167.8,0,1,0,0,0,1,1,1,0,5,0,1,2,0,3,1,1,2,0,0,1,2
0,21.42,62.0,0.0,128.13,0,0,0,1,1,1,0,2,1,3,1,0,2,1,0,2,0,3,0,1,1,3
0,12.75,31.0,0.0,144.08,0,1,0,1,1,1,0,3,0,4,2,3,2,1,1,2,0,2,0,1,2,0
1,1159.49,48.0,0.0,22.62,0,0,2,2,1,1,0,0,2,4,0,0,1,1,0,3,0,0,1,1,0,3
0,56.97,39.0,1.0,91.47,0,1,2,0,1,1,2,4,0,1,1,1,4,3,0,1,1,2,0,0,0,1
1,1762.89,23.0,1.0,218.26,0,0,3,1,2,1,2,0,1,4,1,0,2,1,1,5,1,1,0,2,0,2
1,1211.62,25.0,0.0,3.14,1,0,1,1,0,0,0,1,1,3,1,0,1,3,1,3,2,0,2,0,0,2
1,1632.3,25.0,0.0,118.0,0,3,1,0,1,3,1,2,1,3,0,2,2,4,3,0,1,2,0,1,0,4
1,1460.84,30.0,0.0,17.12,0,1,1,1,1,2,0,2,0,3,1,1,0,3,1,5,1,1,2,0,2,3
0,18.87,40.0,1.0,83.83,0,1,0,3,1,1,1,2,1,1,1,1,2,1,2,2,0,3,0,1,1,2
0,4.22,37.0,0.0,3.85,0,2,1,1,0,0,1,3,1,1,2,2,2,0,2,4,0,2,0,1,1,0
1,1419.91,25.0,0.0,6.15,0,2,1,1,1,0,0,1,2,3,0,3,3,3,3,3,1,1,1,0,0,3
0,46.25,23.0,1.0,35.65,0,4,1,2,2,1,1,3,0,5,0,1,1,0,0,0,0,5,2,0,0,2
0,143.23,52.0,1.0,131.85,0,1,0,1,0,1,4,6,0,5,2,1,3,0,1,1,0,3,0,1,1,0
1,1118.63,25.0,1.0,163.18,0,0,1,0,1,1,0,4,0,2,1,3,3,0,1,0,0,2,0,1,1,3
0,69.21,40.0,0.0,152.88,0,1,0,0,3,1,0,3,3,1,3,2,1,0,0,4,1,1,0,0,0,1
1,1396.55,55.0,2.0,41.32,0,0,0,1,2,1,2,0,0,2,2,1,4,2,3,1,1,3,1,0,1,1
0,16.22,33.0,0.0,64.41,0,3,1,0,0,1,1,2,1,2,1,1,3,1,2,1,0,2,1,0,1,3
1,1468.04,22.0,0.0,154.79,0,1,1,0,2,0,1,2,1,4,0,0,3,3,0,2,1,2,0,0,2,2
1,833.65,36.0,3.0,72.36,0,0,0,0,0,1,1,2,3,3,0,1,0,2,2,2,0,2,0,2,0,1
0,18.28,34.0,0.0,29.69,0,1,0,0,0,0,1,0,2,6,1,0,2,0,1,2,0,3,2,1,1,1
1,1044.78,38.0,0.0,170.48,0,1,0,0,1,1,0,2,2,4,1,2,0,0,2,3,0,1,1,2,1,1
0,19.92,31.0,0.0,56.61,0,1,1,0,1,1,1,3,0,2,1,0,2,1,2,3,1,2,1,0,1,3
1,904.83,19.0,1.0,30.94,0,1,0,0,1,0,1,5,0,2,1,0,2,1,1,1,0,2,2,0,0,0
1,846.51,28.0,1.0,50.89,0,0,0,3,1,0,0,2,0,1,0,0,1,0,1,2,1,2,0,2,1,1
0,69.15,23.0,0.0,103.24,0,1,1,1,0,0,2,2,3,6,4,2,4,0,0,1,1,1,1,0,3,3
0,18.05,24.0,0.0,52.09,0,0,1,0,1,1,0,0,0,2,0,1,1,2,2,1,1,2,1,0,1,0
0,215.97,29.0,1.0,406.34,0,0,2,0,0,3,1,4,1,1,1,1,5,0,1,2,1,1,0,1,1,4
1,1623.64,46.0,0.0,124.37,0,0,1,0,3,1,0,2,3,1,0,0,1,0,1,2,0,1,3,3,1,3
1,2084.44,23.0,0.0,337.64,0,1,3,5,1,1,0,1,6,6,0,1,0,0,2,6,1,4,3,0,1,0
0,7.18,48.0,0.0,150.95,0,1,1,2,1,3,1,2,3,5,1,0,3,0,2,6,0,3,4,0,5,2
1,1021.5,45.0,0.0,185.21,0,2,2,2,2,1,0,0,2,4,2,1,0,0,0,0,0,2,0,1,0,0
0,1.65,34.0,0.0,196.42,0,2,0,1,2,2,0,0,0,5,2,1,1,1,1,3,0,2,1,0,0,5
0,289.48,34.0,2.0,51.82,1,2,1,0,4,2,2,1,2,4,2,1,1,0,1,1,0,3,2,1,1,0
1,1546.14,31.0,0.0,160.01,0,1,0,4,0,1,2,0,3,6,0,1,1,2,2,3,2,0,1,0,0,2
1,922.63,35.0,0.0,16.6,0,1,2,1,0,1,0,2,0,1,0,0,1,1,0,0,0,4,1,1,1,2
1,825.8,29.0,1.0,45.94,0,2,1,1,0,0,1,1,0,3,0,1,1,0,0,3,1,3,0,2,1,0
0,18.07,26.0,1.0,35.31,0,1,1,2,1,1,1,3,0,2,2,0,5,0,1,0,0,3,1,0,0,0
0,135.74,40.0,2.0,67.71,0,2,1,0,0,0,0,1,1,2,1,2,1,0,1,2,1,1,1,2,1,3
0,15.6,46.0,0.0,2.39,0,0,1,1,0,1,0,1,2,2,0,0,7,0,0,1,1,3,2,1,0,2
1,1692.64,28.0,1.0,197.58,1,2,2,0,0,1,1,3,2,6,1,1,1,1,3,3,0,2,0,1,2,1
1,1748.17,22.0,0.0,29.12,0,0,1,0,3,0,1,3,0,6,1,0,0,2,2,1,1,4,1,0,4,1
1,1711.87,27.0,1.0,232.44,2,3,1,1,1,3,0,5,2,3,0,0,1,1,0,2,0,1,2,1,1,1
1,1362.41,42.0,0.0,103.02,0,1,2,1,0,1,0,3,0,4,1,1,2,1,2,0,0,2,0,3,0,5
1,10513.54,25.0,1.0,19809.84,0,2,2,1,1,0,1,2,3,2,3,1,2,2,1,3,0,2,2,0,1,7
1,1047.33,28.0,1.0,149.1,0,0,1,0,1,2,0,3,2,2,0,0,1,2,0,4,1,2,1,0,1,0
0,20.74,31.0,0.0,158.23,0,1,0,0,0,2,1,1,1,2,0,0,2,1,3,3,2,1,0,0,0,1
0,214.52,20.0,0.0,201.01,1,2,0,4,1,1,1,2,2,4,0,5,0,1,1,0,4,0,2,1,1,2
0,28.86,45.0,2.0,76.41,0,1,1,2,0,0,0,2,2,5,0,0,0,5,0,1,1,2,1,0,5,3
0,184.34,49.0,0.0,323.32,0,2,0,1,1,0,0,7,1,4,1,3,2,0,0,3,1,2,0,3,2,2
0,50.98,22.0,1.0,27.55,0,2,1,2,1,1,0,2,3,3,5,1,0,2,2,2,0,0,0,1,0,2
1,1844.84,41.0,0.0,452.16,0,0,4,0,1,1,2,1,1,2,1,1,0,1,0,4,1,1,3,2,0,5
0,42.34,48.0,0.0,27.83,0,2,2,2,1,0,2,3,1,3,1,0,3,0,1,2,0,1,0,0,3,1
1,1366.46,43.0,2.0,45.17,0,2,0,2,1,2,0,2,1,7,0,1,3,0,1,1,1,0,2,1,0,0
0,123.99,26.0,0.0,97.96,0,1,2,2,1,2,0,0,0,5,0,1,4,0,0,2,1,4,1,3,2,2
1,1167.63,55.0,1.0,324.42,0,2,1,0,0,1,1,3,3,2,1,0,2,2,0,2,0,2,1,0,0,2
0,76.46,48.0,0.0,159.66,0,0,2,1,0,3,1,2,0,5,0,2,2,0,2,2,0,2,0,1,0,1
1,1401.4,35.0,1.0,62.87,0,2,1,3,0,0,1,1,2,1,0,1,3,0,0,1,1,3,2,0,0,3
1,1189.79,21.0,2.0,28.73,0,2,0,1,2,0,4,2,1,2,0,0,3,1,4,3,0,2,0,0,0,1
0,424.45,37.0,0.0,398.09,1,2,0,1,0,0,2,5,3,3,1,0,2,1,1,1,1,3,0,1,0,2
0,79.88,48.0,0.0,67.4,0,1,1,0,0,2,0,1,0,3,1,0,2,3,0,4,0,3,2,0,1,2
1,1161.36,63.0,0.0,63.41,0,0,3,1,1,1,1,3,0,4,1,1,0,1,0,0,0,0,0,0,1,1
1,2276.75,35.0,0.0,88.4,0,1,1,1,2,1,3,4,4,4,1,0,3,0,0,5,0,4,1,0,2,3
0,60.77,20.0,0.0,177.16,0,2,0,1,3,2,0,1,0,5,1,1,5,1,2,0,1,2,0,0,2,1
1,885.73,36.0,1.0,85.17,1,0,0,0,0,2,1,0,0,3,0,2,1,1,1,2,2,2,0,2,1,0
1,1285.31,45.0,1.0,6.24,0,1,2,0,1,1,1,3,1,5,0,0,2,1,1,3,1,3,0,2,1,0
0,68.91,53.0,1.0,32.59,0,0,1,3,0,0,1,2,2,3,2,0,2,0,2,4,1,2,0,0,0,0
1,1287.83,35.0,0.0,623.27,0,0,1,1,0,1,1,4,1,1,0,2,3,0,0,2,1,1,2,2,0,1
0,69.35,41.0,0.0,88.74,0,0,1,4,1,1,2,3,0,1,1,0,1,0,2,1,3,6,1,0,0,2
0,256.07,24.0,1.0,82.52,0,1,0,1,1,0,1,2,0,5,1,2,1,1,2,4,3,1,1,1,1,0
1,1387.82,39.0,0.0,84.9,1,1,1,0,1,1,4,3,1,3,0,0,2,1,0,2,0,2,1,2,2,1
1,1287.28,57.0,0.0,137.03,0,0,0,1,0,2,1,3,4,2,1,0,2,0,0,0,1,1,1,1,1,1
1,1487.84,23.0,0.0,47.19,0,1,0,1,0,0,0,1,1,6,0,2,3,2,1,3,0,1,1,0,2,5
1,1281.68,26.0,1.0,144.25,0,0,0,0,0,0,0,2,1,3,2,1,2,2,1,3,1,2,0,2,2,3
1,1110.53,27.0,0.0,83.01,0,1,0,2,2,0,1,2,0,2,0,0,3,0,1,3,2,2,0,1,0,2
0,115.26,38.0,0.0,125.25,0,4,0,2,2,0,2,6,2,4,0,1,2,3,0,4,2,2,2,1,1,1
0,58.66,44.0,1.0,190.7,0,1,1,0,2,0,1,3,1,4,1,0,3,1,2,0,0,3,0,1,2,2
1,1009.68,54.0,0.0,36.72,0,1,0,2,2,1,1,1,1,0,0,0,0,1,1,3,0,4,2,1,0,1
1,1339.63,29.0,0.0,205.62,0,1,1,2,1,0,0,1,3,0,0,1,1,2,4,3,1,0,1,1,2,2
0,103.64,46.0,0.0,46.48,0,0,1,2,2,0,1,0,0,3,3,0,0,1,0,4,0,1,0,0,0,1
1,1617.68,37.0,0.0,89.07,1,3,1,2,1,1,1,4,0,6,1,1,2,1,3,1,0,0,1,0,0,3
0,15.06,31.0,0.0,6.26,0,1,2,0,0,1,1,2,1,3,0,1,1,1,1,1,1,1,1,1,0,4
0,136.91,52.0,1.0,36.21,0,1,0,0,0,1,2,1,1,2,1,0,2,2,1,2,4,3,0,0,2,3
0,269.36,55.0,1.0,24.96,0,0,0,0,1,0,2,1,2,3,1,1,1,0,1,1,0,0,1,1,1,5
1,992.31,28.0,0.0,126.51,1,3,0,1,1,1,2,0,0,0,0,1,3,1,0,1,0,2,0,2,1,3
0,261.72,33.0,1.0,162.2,0,2,2,1,1,1,1,3,1,4,1,1,1,0,0,1,1,3,0,1,0,1
1,1476.95,40.0,0.0,82.19,0,0,2,0,0,3,3,0,2,3,1,2,3,1,1,1,3,3,1,0,1,0
1,1122.13,48.0,1.0,193.31,0,2,0,1,0,1,2,1,0,1,0,0,4,2,2,0,1,1,1,2,0,3
0,301.63,43.0,0.0,227.56,0,1,0,2,1,0,1,1,3,2,2,1,2,2,1,3,1,4,1,1,1,1
1,1748.45,29.0,0.0,228.56,0,2,2,1,0,2,2,3,2,4,2,0,2,2,1,0,0,1,2,0,0,1
0,83.05,53.0,0.0,288.03,0,0,1,0,1,1,1,2,2,1,0,3,1,1,0,0,1,0,1,1,1,0
0,18.47,41.0,0.0,87.88,0,1,2,0,0,0,0,0,0,5,1,1,2,1,1,2,0,0,0,0,1,4
0,4.47,57.0,1.0,53.1,0,1,1,2,4,2,1,3,1,4,0,2,3,3,0,0,0,3,2,1,1,2
1,1725.32,40.0,0.0,272.92,0,0,1,2,1,2,0,1,0,3,0,1,6,1,1,2,4,3,0,3,1,3
0,68.46,28.0,1.0,37.63,1,0,2,2,2,0,1,0,2,4,1,1,2,0,1,4,1,4,0,3,0,3
0,1.09,33.0,0.0,11.34,1,0,2,1,0,1,2,4,1,6,1,2,3,0,2,0,1,1,1,0,1,0
1,1615.96,33.0,0.0,394.32,0,0,1,2,0,2,0,3,3,2,1,0,3,2,3,3,1,4,1,3,0,2
1,1451.57,52.0,0.0,157.05,0,0,1,0,1,2,0,1,2,4,0,0,3,0,1,3,1,1,1,0,1,5
0,15.51,52.0,0.0,323.23,0,1,1,1,0,1,0,1,2,1,1,0,4,0,0,2,0,3,1,2,1,2
1,1094.57,38.0,0.0,26.32,0,0,1,1,1,0,1,1,1,4,0,1,1,0,1,4,1,4,0,1,1,0
1,1855.25,38.0,0.0,10.81,0,2,4,1,2,2,2,6,1,0,0,1,1,1,2,1,1,1,2,3,0,4
0,111.68,30.0,1.0,65.96,0,0,1,0,0,0,0,2,0,2,0,0,1,2,2,0,2,6,0,0,0,3
0,97.04,40.0,0.0,110.79,0,0,2,0,2,2,0,3,0,4,3,0,4,1,0,3,0,0,2,1,2,1
1,910.8,40.0,0.0,34.43,0,2,2,1,1,1,1,1,1,1,1,0,0,0,2,1,0,1,0,3,2,0
0,19.8,39.0,1.0,90.16,0,3,2,0,0,1,3,4,0,3,0,1,2,1,1,1,2,2,0,1,0,1
0,46.65,51.0,1.0,89.47,1,0,0,3,1,0,0,4,1,3,0,0,2,2,2,3,4,6,2,1,0,0
1,1572.48,46.0,1.0,51.88,0,3,0,1,2,1,0,3,4,5,1,0,2,1,1,4,1,3,1,2,1,0
0,22.44,43.0,0.0,7.13,0,0,2,1,1,2,0,4,1,5,1,0,3,0,0,4,0,3,0,1,1,2
1,960.35,30.0,0.0,104.3,0,0,0,0,1,1,1,0,0,2,0,1,2,1,0,2,1,5,1,3,0,2
1,2093.99,38.0,0.0,162.97,2,1,3,2,2,2,2,4,1,4,0,0,1,0,1,1,3,2,0,1,2,3
0,45.91,31.0,0.0,108.39,0,1,0,2,1,0,1,1,2,3,3,2,4,0,1,0,1,3,1,2,0,3
0,47.38,40.0,0.0,42.06,0,4,1,1,2,0,0,4,1,3,0,1,2,0,3,2,1,3,2,0,0,3
1,1571.66,35.0,1.0,97.09,0,0,2,1,3,1,0,3,1,6,0,3,3,1,0,2,0,0,1,1,1,2
0,89.18,26.0,1.0,83.36,0,1,1,0,2,2,3,1,0,3,0,1,1,0,0,2,0,4,0,2,2,3
0,34.41,22.0,0.0,590.17,0,1,0,2,0,1,2,1,2,0,1,2,0,1,3,1,0,3,1,0,0,1
0,11.07,55.0,1.0,116.37,0,1,1,0,1,1,0,0,1,3,0,0,7,1,1,1,0,1,0,1,0,4
1,1214.08,27.0,0.0,10.82,0,1,2,2,1,0,1,5,0,5,0,0,2,1,1,1,0,0,1,1,0,1
0,245.3,53.0,0.0,74.84,0,0,3,2,0,1,0,1,3,4,1,0,2,2,2,2,0,2,1,1,0,5
0,30.82,21.0,0.0,16.2,0,1,0,0,0,3,2,1,0,5,1,0,3,0,1,3,0,2,0,0,0,1
0,91.87,30.0,0.0,112.32,0,2,0,0,0,0,1,1,3,1,0,0,2,2,2,1,1,3,0,0,2,0
1,1808.26,27.0,1.0,177.62,0,0,1,1,2,1,2,4,1,4,2,0,2,1,3,2,1,3,0,1,1,3
0,40.68,37.0,0.0,128.81,0,1,1,1,1,2,0,4,0,7,0,1,0,1,0,2,3,1,0,1,0,2
0,60.22,47.0,0.0,116.32,0,0,0,2,0,2,5,2,2,4,2,3,2,3,0,4,0,2,2,1,0,2
1,1283.09,55.0,1.0,54.0,0,3,0,0,1,0,1,2,0,0,1,0,3,0,1,1,1,2,4,0,2,3
0,118.4,52.0,1.0,72.03,0,0,4,1,0,1,3,2,1,1,1,0,3,1,0,4,0,2,1,1,0,1
0,33.05,34.0,0.0,76.6,0,1,1,0,1,1,1,1,0,5,2,1,6,0,0,0,1,5,0,0,1,5
0,94.09,47.0,1.0,346.97,0,0,0,1,0,2,0,2,2,5,3,1,1,1,0,2,0,1,2,4,1,1
0,18.8,24.0,0.0,39.86,0,1,1,0,0,1,1,3,2,5,0,3,3,1,1,2,1,2,1,1,1,2
1,1277.65,41.0,1.0,21.88,0,1,0,2,0,2,2,3,3,2,0,1,2,0,1,1,2,2,0,0,2,1
0,61.2,64.0,1.0,59.34,0,0,0,0,0,0,1,2,1,1,3,1,1,1,1,4,1,1,1,3,1,3
1,1127.32,25.0,1.0,47.99,0,1,0,0,2,0,2,3,1,3,0,1,0,0,1,3,2,4,0,2,0,0
1,1444.74,40.0,0.0,130.58,0,1,1,1,1,0,0,4,3,1,1,2,1,1,1,5,0,2,2,1,2,2
0,18.86,57.0,0.0,8.5,0,3,0,1,1,2,0,1,0,2,0,1,3,0,3,2,0,0,2,0,0,3
0,23.73,52.0,0.0,23.56,0,1,0,2,1,1,2,3,0,3,1,0,1,0,0,0,1,1,0,0,0,2
1,850.51,53.0,0.0,8.36,0,0,1,0,1,3,0,1,0,3,1,1,0,1,1,1,1,0,0,2,1,1
0,58.81,42.0,1.0,33.93,0,1,1,1,1,1,1,2,1,6,0,2,3,0,1,1,2,2,2,4,0,1
1,1600.25,42.0,0.0,4.92,0,0,3,0,2,2,1,1,0,4,2,1,3,0,1,4,1,2,1,1,2,2
0,47.59,59.0,1.0,12.71,0,3,3,0,0,1,0,3,0,1,0,0,2,1,0,1,1,1,2,2,1,5
1,1018.42,32.0,0.0,56.86,0,1,2,1,0,0,1,2,0,1,1,2,2,0,0,2,0,2,0,0,2,2
1,1728.93,35.0,0.0,20.26,0,2,1,3,0,1,1,4,4,4,4,0,0,0,1,3,1,2,0,1,0,3
0,60.16,60.0,0.0,10.26,0,1,2,1,1,2,0,0,1,5,1,0,1,3,4,3,3,2,0,3,1,4
1,1538.76,42.0,0.0,9.5,0,1,1,0,2,1,3,1,1,3,1,0,1,0,0,2,3,1,3,0,1,2
1,1298.54,47.0,0.0,63.54,0,1,1,0,0,2,0,1,0,1,1,0,1,1,1,2,2,3,6,0,1,2
1,1208.39,32.0,0.0,2.78,0,1,0,1,0,1,1,5,1,3,2,2,3,3,0,3,1,1,0,0,1,0
1,1652.33,48.0,0.0,101.29,0,1,1,0,1,0,1,2,2,2,0,0,1,1,1,3,2,1,4,2,3,2
1,1473.74,21.0,0.0,53.34,0,1,1,0,3,2,2,4,1,2,1,1,1,0,4,2,0,1,0,1,1,1
0,13.57,22.0,0.0,101.46,0,1,0,1,1,0,0,1,1,6,1,1,2,1,0,1,2,2,0,0,0,2
0,192.82,56.0,1.0,29.16,0,2,1,1,0,1,1,2,0,6,0,0,2,1,1,0,2,3,0,1,0,2
1,1690.83,70.0,0.0,174.98,0,0,1,1,0,1,1,2,0,1,1,2,1,1,0,1,4,2,3,0,1,6
0,8.36,19.0,0.0,60.78,1,2,0,1,1,0,0,2,0,1,0,0,0,1,0,2,1,2,0,2,0,4
0,95.44,53.0,0.0,194.75,0,0,1,1,0,3,1,2,4,5,1,0,0,3,1,3,0,0,1,1,0,1
0,165.41,33.0,0.0,286.91,0,1,1,0,3,1,0,0,0,5,0,1,5,2,3,4,0,3,0,1,0,1
0,47.06,36.0,0.0,31.25,0,1,2,0,1,2,0,5,0,3,2,1,2,0,2,3,4,1,1,0,1,1
0,29.71,27.0,0.0,39.92,0,0,0,5,1,0,0,2,2,2,0,2,3,0,1,3,2,1,2,0,2,4
0,13.62,21.0,1.0,9.66,0,0,4,1,1,0,1,5,3,3,1,1,3,0,0,5,2,3,1,0,3,2
0,2.96,48.0,0.0,22.67,0,2,0,1,0,1,2,1,2,3,1,1,1,1,0,1,2,2,0,1,1,3
0,223.41,25.0,0.0,277.93,1,0,1,0,2,0,1,2,1,2,2,3,2,0,0,1,0,0,1,2,1,4
1,1629.54,53.0,0.0,30.33,0,0,1,1,2,1,2,0,0,4,1,0,1,2,0,2,1,1,3,1,1,3
1,1205.29,39.0,2.0,98.54,0,0,1,1,0,0,1,1,1,2,1,1,0,1,1,1,2,3,1,2,0,3
1,1561.06,60.0,0.0,0.35,0,0,1,2,1,0,0,2,5,2,2,2,1,0,1,3,2,4,0,1,1,2
1,1280.45,29.0,0.0,27.11,0,1,2,2,0,0,0,2,0,5,0,1,1,1,0,6,0,1,0,1,0,5
0,26.39,25.0,0.0,65.01,0,0,3,3,0,1,0,0,0,4,1,1,0,2,3,1,2,0,0,0,0,5
0,39.81,47.0,0.0,171.06,0,1,0,2,2,1,0,2,1,3,1,1,2,0,0,1,1,1,0,2,2,2
0,8.23,29.0,0.0,97.57,0,1,2,0,1,0,1,3,4,3,2,0,3,0,1,2,1,2,0,0,1,1
0,176.56,26.0,0.0,340.84,0,1,1,2,0,0,1,2,0,5,2,0,0,0,1,3,0,0,2,2,1,2
1,990.05,47.0,1.0,25.78,0,1,1,1,0,0,1,1,0,4,1,2,1,0,2,1,0,2,1,2,0,2
1,1201.39,21.0,0.0,52.56,0,1,1,1,1,0,1,3,0,3,0,0,5,0,2,2,1,1,0,0,1,2
1,1610.58,64.0,0.0,167.93,0,1,0,2,2,0,0,1,0,5,1,2,2,2,0,1,3,0,1,3,2,3
0,80.19,20.0,2.0,10.58,0,2,0,1,0,0,3,0,1,3,0,0,1,2,0,2,2,4,1,1,2,3
0,72.41,58.0,0.0,145.54,0,1,1,1,2,0,1,1,2,7,1,0,1,2,1,4,1,1,1,1,1,3
0,19.2,28.0,0.0,44.03,0,1,1,1,4,0,1,1,0,4,2,2,2,1,1,3,0,3,0,1,0,3
0,165.56,30.0,2.0,252.62,0,0,2,1,1,1,3,2,4,2,0,0,3,2,0,3,1,2,2,0,1,1
0,1.59,30.0,1.0,3.11,0,2,2,1,0,2,0,3,0,3,0,3,2,3,3,1,1,1,1,0,0,2
1,1512.24,31.0,1.0,42.47,0,0,1,1,0,0,2,2,0,2,4,0,1,2,0,2,0,4,0,2,2,4
0,7.22,28.0,0.0,14.77,0,0,0,0,4,0,1,3,2,1,0,1,3,0,0,4,2,2,2,2,1,3
1,1675.41,61.0,0.0,35.85,0,2,4,1,0,2,1,6,2,2,2,1,2,1,1,1,1,2,3,1,1,0
0,4.68,23.0,0.0,27.61,0,1,1,1,1,1,0,5,1,4,0,4,0,1,2,2,1,2,0,0,1,4
0,5.32,34.0,1.0,38.35,0,0,0,1,2,2,1,2,2,4,0,1,1,0,3,3,1,1,0,1,0,1
0,77.88,57.0,0.0,37.47,0,0,0,0,2,1,1,1,0,4,0,3,2,1,2,2,1,0,0,1,2,1
1,742.55,66.0,0.0,54.19,0,0,1,0,0,2,0,1,2,1,0,0,1,1,0,0,0,2,0,1,0,3
1,1870.0,28.0,1.0,216.27,0,2,3,0,2,0,3,4,1,3,1,1,3,1,1,1,0,1,2,0,2,3
0,84.89,34.0,0.0,43.24,0,2,1,0,4,0,1,2,1,2,1,1,0,0,0,3,1,1,2,1,2,0
1,1462.71,33.0,0.0,82.38,0,4,1,2,0,1,2,1,1,4,1,1,0,0,1,3,1,2,1,0,1,3
0,50.03,43.0,0.0,136.96,0,0,2,1,1,3,0,0,0,1,2,0,4,2,0,3,0,2,0,0,0,2
0,98.42,43.0,0.0,43.0,0,0,5,0,0,0,0,1,1,0,2,2,1,0,2,4,2,5,1,1,2,2
1,1364.17,33.0,0.0,8.62,0,0,1,2,1,0,3,4,1,5,0,1,1,0,1,0,1,2,0,0,0,2
0,105.87,27.0,0.0,386.77,0,0,1,0,1,2,2,2,4,4,1,1,3,0,0,4,0,3,0,2,5,1
0,180.53,35.0,1.0,301.54,0,1,0,0,1,2,0,2,1,1,2,0,2,1,2,4,0,3,2,0,2,2
0,6.84,22.0,1.0,93.79,0,2,0,2,1,2,1,2,2,1,0,0,3,1,1,5,0,0,3,0,1,1
0,18.54,36.0,1.0,10.36,1,1,1,0,0,2,0,2,1,4,0,1,0,0,4,4,0,1,2,1,0,1
0,200.26,32.0,1.0,90.22,0,0,0,1,2,1,1,2,0,3,0,3,2,1,4,3,1,2,0,3,1,7
1,2009.21,29.0,0.0,91.43,0,3,2,2,0,3,3,3,1,4,4,3,2,2,1,3,1,1,1,0,2,2
0,34.06,57.0,0.0,19.83,0,0,1,1,3,1,1,2,0,4,3,1,6,1,2,1,0,1,1,0,2,2
1,1622.08,47.0,1.0,79.91,0,1,0,1,1,2,0,0,2,2,2,3,3,1,3,3,4,1,2,1,1,2
1,1116.36,38.0,0.0,21.55,0,1,0,2,3,0,0,0,1,3,1,1,1,1,1,0,0,0,1,2,2,0
0,25.15,34.0,0.0,4.09,0,0,1,0,1,0,0,4,2,3,1,0,1,2,1,4,0,2,0,1,2,2
0,65.29,35.0,0.0,15.51,0,0,1,0,1,0,1,3,1,0,0,1,1,2,0,0,0,2,1,3,1,2
0,190.98,22.0,1.0,86.51,0,1,1,1,1,2,1,1,1,4,2,2,1,0,1,2,2,2,0,3,1,0
0,103.98,56.0,1.0,191.51,0,1,1,0,0,1,1,3,0,2,1,1,3,1,1,2,0,1,1,0,1,1
1,1475.67,35.0,2.0,51.18,0,1,2,0,3,0,1,4,3,2,3,1,1,3,1,0,0,0,0,0,1,1
1,594.64,69.0,0.0,46.09,0,1,0,0,0,0,1,1,1,1,1,0,3,1,1,1,1,0,0,5,0,0
1,1486.6,53.0,0.0,154.37,0,1,1,0,2,2,0,1,1,4,1,1,2,0,2,5,0,3,3,0,1,2
1,1064.67,29.0,0.0,31.38,0,2,0,0,0,1,2,4,1,1,1,1,2,2,0,1,1,2,0,0,1,1
1,816.89,58.0,0.0,42.68,0,1,0,0,0,0,1,0,1,2,1,0,1,2,3,4,0,1,1,2,0,1
